AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,CURED,DEAD,NAME,OBJECTID
AGE_0_18,20,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,20,74648,0,0,0,0,0,4,0,Noord-Friesland,4
AGE_35_45,20,36493,1,0,0,0,0,1,0,Noord-Friesland,4
AGE_45_65,20,61642,1,0,0,0,0,4,0,Noord-Friesland,4
AGE_65_85,20,62114,0,1,0,0,0,2,0,Noord-Friesland,4
AGE_85_100,20,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,21,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,21,74648,0,0,0,0,0,4,0,Noord-Friesland,4
AGE_35_45,21,36493,1,0,0,0,0,1,0,Noord-Friesland,4
AGE_45_65,21,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,21,62114,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_85_100,21,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,22,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,22,74646,2,0,0,0,0,4,0,Noord-Friesland,4
AGE_35_45,22,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,22,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,22,62114,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_85_100,22,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,23,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,23,74646,0,2,0,0,0,4,0,Noord-Friesland,4
AGE_35_45,23,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,23,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,23,62114,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_85_100,23,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,24,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,24,74646,0,1,0,0,0,5,0,Noord-Friesland,4
AGE_35_45,24,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,24,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,24,62113,1,0,0,0,0,3,0,Noord-Friesland,4
AGE_85_100,24,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,25,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,25,74646,0,1,0,0,0,5,0,Noord-Friesland,4
AGE_35_45,25,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,25,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,25,62113,0,0,0,0,0,4,0,Noord-Friesland,4
AGE_85_100,25,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,26,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,26,74645,1,1,0,0,0,5,0,Noord-Friesland,4
AGE_35_45,26,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,26,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,26,62113,0,0,0,0,0,4,0,Noord-Friesland,4
AGE_85_100,26,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,27,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,27,74644,2,0,0,0,0,6,0,Noord-Friesland,4
AGE_35_45,27,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,27,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,27,62113,0,0,0,0,0,4,0,Noord-Friesland,4
AGE_85_100,27,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,28,62010,0,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,28,74644,1,0,0,0,0,7,0,Noord-Friesland,4
AGE_35_45,28,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,28,61642,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,28,62112,1,0,0,0,0,4,0,Noord-Friesland,4
AGE_85_100,28,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,29,62009,1,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,29,74644,0,1,0,0,0,7,0,Noord-Friesland,4
AGE_35_45,29,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,29,61641,1,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,29,62112,0,1,0,0,0,4,0,Noord-Friesland,4
AGE_85_100,29,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,30,62008,2,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,30,74644,0,0,0,0,0,8,0,Noord-Friesland,4
AGE_35_45,30,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,30,61641,1,0,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,30,62112,0,0,0,0,0,5,0,Noord-Friesland,4
AGE_85_100,30,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,31,62007,3,0,0,0,0,3,0,Noord-Friesland,4
AGE_18_35,31,74644,0,0,0,0,0,8,0,Noord-Friesland,4
AGE_35_45,31,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,31,61641,0,1,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,31,62110,2,0,0,0,0,5,0,Noord-Friesland,4
AGE_85_100,31,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,32,62007,1,0,0,0,0,5,0,Noord-Friesland,4
AGE_18_35,32,74643,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_35_45,32,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,32,61641,0,1,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,32,62110,1,0,0,0,0,6,0,Noord-Friesland,4
AGE_85_100,32,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,33,62006,1,1,0,0,0,5,0,Noord-Friesland,4
AGE_18_35,33,74643,0,0,0,0,0,9,0,Noord-Friesland,4
AGE_35_45,33,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,33,61640,1,1,0,0,0,5,0,Noord-Friesland,4
AGE_65_85,33,62110,1,0,0,0,0,6,0,Noord-Friesland,4
AGE_85_100,33,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,34,62004,2,2,0,0,0,5,0,Noord-Friesland,4
AGE_18_35,34,74643,0,0,0,0,0,9,0,Noord-Friesland,4
AGE_35_45,34,36493,0,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,34,61640,1,0,0,0,0,6,0,Noord-Friesland,4
AGE_65_85,34,62110,1,0,0,0,0,6,0,Noord-Friesland,4
AGE_85_100,34,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,35,62004,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_18_35,35,74643,0,0,0,0,0,9,0,Noord-Friesland,4
AGE_35_45,35,36492,1,0,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,35,61640,1,0,0,0,0,6,0,Noord-Friesland,4
AGE_65_85,35,62109,2,0,0,0,0,6,0,Noord-Friesland,4
AGE_85_100,35,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,36,62004,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_18_35,36,74643,0,0,0,0,0,9,0,Noord-Friesland,4
AGE_35_45,36,36492,0,1,0,0,0,2,0,Noord-Friesland,4
AGE_45_65,36,61639,2,0,0,0,0,6,0,Noord-Friesland,4
AGE_65_85,36,62109,2,0,0,0,0,6,0,Noord-Friesland,4
AGE_85_100,36,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,37,62004,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_18_35,37,74639,4,0,0,0,0,9,0,Noord-Friesland,4
AGE_35_45,37,36492,0,0,1,0,0,2,0,Noord-Friesland,4
AGE_45_65,37,61639,2,0,0,0,0,6,0,Noord-Friesland,4
AGE_65_85,37,62109,1,0,0,0,0,7,0,Noord-Friesland,4
AGE_85_100,37,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,38,62004,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_18_35,38,74638,3,1,0,0,0,10,0,Noord-Friesland,4
AGE_35_45,38,36491,1,0,0,0,0,3,0,Noord-Friesland,4
AGE_45_65,38,61639,1,1,0,0,0,6,0,Noord-Friesland,4
AGE_65_85,38,62109,0,0,0,0,0,8,0,Noord-Friesland,4
AGE_85_100,38,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,39,62004,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_18_35,39,74638,1,1,0,0,0,12,0,Noord-Friesland,4
AGE_35_45,39,36491,1,0,0,0,0,3,0,Noord-Friesland,4
AGE_45_65,39,61639,0,1,0,0,0,7,0,Noord-Friesland,4
AGE_65_85,39,62109,0,0,0,0,0,8,0,Noord-Friesland,4
AGE_85_100,39,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,40,62003,2,0,0,0,0,8,0,Noord-Friesland,4
AGE_18_35,40,74638,1,1,0,0,0,12,0,Noord-Friesland,4
AGE_35_45,40,36491,0,0,0,0,0,4,0,Noord-Friesland,4
AGE_45_65,40,61639,0,0,1,0,0,7,0,Noord-Friesland,4
AGE_65_85,40,62108,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_85_100,40,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,41,62003,2,0,0,0,0,8,0,Noord-Friesland,4
AGE_18_35,41,74638,1,1,0,0,0,12,0,Noord-Friesland,4
AGE_35_45,41,36491,0,0,0,0,0,4,0,Noord-Friesland,4
AGE_45_65,41,61639,0,0,1,0,0,7,0,Noord-Friesland,4
AGE_65_85,41,62108,1,0,0,0,0,8,0,Noord-Friesland,4
AGE_85_100,41,23687,0,0,0,0,0,1,0,Noord-Friesland,4
AGE_0_18,0,54656,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_18_35,0,65814,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_35_45,0,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,0,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,0,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,0,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,1,54656,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_18_35,1,65814,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_35_45,1,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,1,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,1,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,1,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,2,54656,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_18_35,2,65813,1,0,0,0,0,1,0,Noord-Limburg,39
AGE_35_45,2,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,2,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,2,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,2,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,3,54656,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_18_35,3,65813,0,1,0,0,0,1,0,Noord-Limburg,39
AGE_35_45,3,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,3,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,3,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,3,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,4,54656,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_18_35,4,65812,1,1,0,0,0,1,0,Noord-Limburg,39
AGE_35_45,4,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,4,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,4,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,4,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,5,54656,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_18_35,5,65812,0,1,0,0,0,2,0,Noord-Limburg,39
AGE_35_45,5,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,5,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,5,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,5,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,6,54656,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_18_35,6,65811,1,1,0,0,0,2,0,Noord-Limburg,39
AGE_35_45,6,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,6,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,6,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,6,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,7,54655,1,0,0,0,0,1,0,Noord-Limburg,39
AGE_18_35,7,65811,0,0,0,0,0,4,0,Noord-Limburg,39
AGE_35_45,7,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,7,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,7,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,7,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,8,54654,2,0,0,0,0,1,0,Noord-Limburg,39
AGE_18_35,8,65810,1,0,0,0,0,4,0,Noord-Limburg,39
AGE_35_45,8,32297,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,8,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,8,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,8,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,9,54654,2,0,0,0,0,1,0,Noord-Limburg,39
AGE_18_35,9,65810,0,1,0,0,0,4,0,Noord-Limburg,39
AGE_35_45,9,32296,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,9,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,9,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,9,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,10,54654,0,1,0,0,0,2,0,Noord-Limburg,39
AGE_18_35,10,65810,0,1,0,0,0,4,0,Noord-Limburg,39
AGE_35_45,10,32296,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_45_65,10,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,10,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,10,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,11,54654,0,0,1,0,0,2,0,Noord-Limburg,39
AGE_18_35,11,65809,1,1,0,0,0,4,0,Noord-Limburg,39
AGE_35_45,11,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,11,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,11,54208,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,11,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,12,54654,0,0,1,0,0,2,0,Noord-Limburg,39
AGE_18_35,12,65809,1,1,0,0,0,4,0,Noord-Limburg,39
AGE_35_45,12,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,12,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,12,54207,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_85_100,12,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,13,54654,0,0,1,0,0,2,0,Noord-Limburg,39
AGE_18_35,13,65808,1,0,0,0,0,6,0,Noord-Limburg,39
AGE_35_45,13,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,13,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,13,54207,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_85_100,13,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,14,54654,0,0,0,1,0,2,0,Noord-Limburg,39
AGE_18_35,14,65808,1,0,0,0,0,6,0,Noord-Limburg,39
AGE_35_45,14,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,14,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,14,54207,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_85_100,14,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,15,54653,1,0,0,1,0,2,0,Noord-Limburg,39
AGE_18_35,15,65808,0,0,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,15,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,15,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,15,54206,1,0,0,0,0,1,0,Noord-Limburg,39
AGE_85_100,15,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,16,54653,1,0,0,1,0,2,0,Noord-Limburg,39
AGE_18_35,16,65808,0,0,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,16,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,16,54477,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,16,54206,0,1,0,0,0,1,0,Noord-Limburg,39
AGE_85_100,16,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,17,54653,0,1,0,0,0,2,1,Noord-Limburg,39
AGE_18_35,17,65807,1,0,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,17,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,17,54476,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,17,54205,1,1,0,0,0,1,0,Noord-Limburg,39
AGE_85_100,17,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,18,54653,0,1,0,0,0,2,1,Noord-Limburg,39
AGE_18_35,18,65807,1,0,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,18,32296,0,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,18,54476,0,1,0,0,0,0,0,Noord-Limburg,39
AGE_65_85,18,54205,1,0,1,0,0,1,0,Noord-Limburg,39
AGE_85_100,18,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,19,54653,0,0,1,0,0,2,1,Noord-Limburg,39
AGE_18_35,19,65807,1,0,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,19,32295,1,0,0,0,0,1,0,Noord-Limburg,39
AGE_45_65,19,54475,1,0,0,0,0,1,0,Noord-Limburg,39
AGE_65_85,19,54205,0,0,0,0,1,2,0,Noord-Limburg,39
AGE_85_100,19,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,20,54653,0,0,1,0,0,2,1,Noord-Limburg,39
AGE_18_35,20,65807,1,0,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,20,32295,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_45_65,20,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,20,54205,0,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,20,21139,0,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,21,54653,0,0,1,0,0,2,1,Noord-Limburg,39
AGE_18_35,21,65807,1,0,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,21,32294,1,0,0,0,0,2,0,Noord-Limburg,39
AGE_45_65,21,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,21,54205,0,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,21,21138,1,0,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,22,54653,0,0,0,0,1,2,1,Noord-Limburg,39
AGE_18_35,22,65806,1,1,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,22,32294,1,0,0,0,0,2,0,Noord-Limburg,39
AGE_45_65,22,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,22,54205,0,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,22,21138,0,1,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,23,54653,0,0,0,0,1,2,1,Noord-Limburg,39
AGE_18_35,23,65806,0,2,0,0,0,7,0,Noord-Limburg,39
AGE_35_45,23,32294,1,0,0,0,0,2,0,Noord-Limburg,39
AGE_45_65,23,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,23,54205,0,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,23,21138,0,1,0,0,0,0,0,Noord-Limburg,39
AGE_0_18,24,54653,0,0,0,0,1,2,1,Noord-Limburg,39
AGE_18_35,24,65806,0,0,0,0,0,9,0,Noord-Limburg,39
AGE_35_45,24,32294,1,0,0,0,0,2,0,Noord-Limburg,39
AGE_45_65,24,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,24,54205,0,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,24,21138,0,0,1,0,0,0,0,Noord-Limburg,39
AGE_0_18,25,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,25,65806,0,0,0,0,0,9,0,Noord-Limburg,39
AGE_35_45,25,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,25,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,25,54205,0,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,25,21138,0,0,1,0,0,0,0,Noord-Limburg,39
AGE_0_18,26,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,26,65806,0,0,0,0,0,9,0,Noord-Limburg,39
AGE_35_45,26,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,26,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,26,54205,0,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,26,21138,0,0,0,0,1,0,0,Noord-Limburg,39
AGE_0_18,27,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,27,65806,0,0,0,0,0,9,0,Noord-Limburg,39
AGE_35_45,27,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,27,54475,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,27,54204,1,0,0,0,0,2,1,Noord-Limburg,39
AGE_85_100,27,21138,0,0,0,0,1,0,0,Noord-Limburg,39
AGE_0_18,28,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,28,65805,1,0,0,0,0,9,0,Noord-Limburg,39
AGE_35_45,28,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,28,54474,1,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,28,54204,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_85_100,28,21137,1,0,0,0,1,0,0,Noord-Limburg,39
AGE_0_18,29,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,29,65803,2,0,0,0,0,10,0,Noord-Limburg,39
AGE_35_45,29,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,29,54473,2,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,29,54204,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_85_100,29,21137,0,1,0,0,0,1,0,Noord-Limburg,39
AGE_0_18,30,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,30,65803,2,0,0,0,0,10,0,Noord-Limburg,39
AGE_35_45,30,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,30,54473,2,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,30,54203,1,0,0,0,0,3,1,Noord-Limburg,39
AGE_85_100,30,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,31,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,31,65802,2,0,0,0,0,11,0,Noord-Limburg,39
AGE_35_45,31,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,31,54473,2,0,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,31,54203,1,0,0,0,0,3,1,Noord-Limburg,39
AGE_85_100,31,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,32,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,32,65801,1,0,0,0,0,13,0,Noord-Limburg,39
AGE_35_45,32,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,32,54473,0,2,0,0,0,2,0,Noord-Limburg,39
AGE_65_85,32,54202,2,0,0,0,0,3,1,Noord-Limburg,39
AGE_85_100,32,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,33,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,33,65800,2,0,0,0,0,13,0,Noord-Limburg,39
AGE_35_45,33,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,33,54473,0,0,1,0,0,3,0,Noord-Limburg,39
AGE_65_85,33,54202,0,0,0,0,0,5,1,Noord-Limburg,39
AGE_85_100,33,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,34,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,34,65800,0,0,0,0,0,15,0,Noord-Limburg,39
AGE_35_45,34,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,34,54471,2,0,0,0,1,3,0,Noord-Limburg,39
AGE_65_85,34,54202,0,0,0,0,0,5,1,Noord-Limburg,39
AGE_85_100,34,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,35,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,35,65799,1,0,0,0,0,15,0,Noord-Limburg,39
AGE_35_45,35,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,35,54471,1,0,0,0,1,4,0,Noord-Limburg,39
AGE_65_85,35,54202,0,0,0,0,0,5,1,Noord-Limburg,39
AGE_85_100,35,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,36,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,36,65799,1,0,0,0,0,15,0,Noord-Limburg,39
AGE_35_45,36,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,36,54471,0,0,0,0,0,6,0,Noord-Limburg,39
AGE_65_85,36,54202,0,0,0,0,0,5,1,Noord-Limburg,39
AGE_85_100,36,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,37,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,37,65799,1,0,0,0,0,15,0,Noord-Limburg,39
AGE_35_45,37,32294,0,0,0,0,0,3,0,Noord-Limburg,39
AGE_45_65,37,54471,0,0,0,0,0,6,0,Noord-Limburg,39
AGE_65_85,37,54201,1,0,0,0,0,5,1,Noord-Limburg,39
AGE_85_100,37,21137,0,0,0,0,0,2,0,Noord-Limburg,39
AGE_0_18,38,54653,0,0,0,0,0,3,1,Noord-Limburg,39
AGE_18_35,38,65799,0,0,0,0,0,16,0,Noord-Limburg,39
AGE_35_45,38,32294,0,0,0,0,0,3,0,Noord-Limburg,39
